league_name,home_team_name,away_team_name,home_team_rank,away_team_rank,home_team_scored,away_team_scored,home_team_received,away_team_received,home_att,away_att,home_def,away_def,home_mid,away_mid,home_odds_n,draw_odds_n,away_odds_n,result
england,Chelsea,Sunderland,1,20,2,1.333333333,0,2,86,81,81,73,84,76,0.061395513,0.819669964,0.118934524,1
england,Hull,Tottenham,17,2,2.333333333,2,3,0.333333333,76,85,75,81,74,81,0.668785758,0.135844343,0.195369898,2
england,Leicester,Bournemouth,12,15,2,1.333333333,1,1.666666667,79,74,76,74,78,75,0.276932794,0.474265283,0.248801923,X
england,Liverpool,Middlesbrough,3,19,2.333333333,1.333333333,0.666666667,1.333333333,82,76,81,74,81,74,0.04831748,0.843372673,0.108309847,1
england,Man United,Crystal Palace,6,16,1.333333333,0.333333333,2,1.333333333,84,80,82,76,84,77,0.365679185,0.363223314,0.271097501,1
england,Southampton,Stoke,9,13,1.333333333,0.333333333,0.333333333,1.666666667,78,77,77,77,76,78,0.233370391,0.523698228,0.242931381,2
england,Swansea,West Brom,18,8,0.333333333,1.333333333,0,1,78,81,75,74,76,76,0.293635429,0.44451152,0.261853051,1
england,Watford,Man City,10,4,1,1.333333333,2,1.666666667,78,83,76,81,78,85,0.778389711,0.076216829,0.14539346,2
england,Arsenal,Leicester,5,13,4,3,3,4,84,79,81,76,80,79,0.169057107,0.621754472,0.209188421,1
england,Brighton,Man City,17,3,0,2,2,0,74,85,74,83,76,87,0.757896346,0.082317864,0.15978579,2
england,Chelsea,Burnley,14,6,2,3,3,2,84,76,82,78,86,77,0.079983786,0.764945608,0.155070606,2
england,Crystal Palace,Huddersfield,19,2,0,3,3,0,79,75,76,74,76,73,0.231709461,0.504621153,0.263669386,2
england,Everton,Stoke,7,16,1,0,0,1,77,75,79,76,80,76,0.203044768,0.545246079,0.251709152,1
england,Southampton,Swansea,11,12,0,0,0,0,76,76,75,74,77,75,0.184609437,0.573811807,0.241578756,X
england,Watford,Liverpool,10,9,3,3,3,3,78,85,75,80,77,81,0.642596743,0.148277245,0.209126012,X
england,West Brom,Bournemouth,8,15,1,0,0,1,79,76,77,75,75,75,0.343093227,0.375124752,0.281782021,1
england,Man United,West Ham,1,20,4,0,0,4,85,79,81,74,83,76,0.107437652,0.71738864,0.175173708,1
england,Newcastle,Tottenham,18,4,0,2,2,0,76,85,76,82,75,83,0.607736014,0.167176573,0.225087413,2
england,Bournemouth,Watford,16,4,0,1.5,2.5,1.5,76,78,75,75,75,77,0.273260925,0.467315784,0.259423291,2
england,Burnley,West Brom,13,3,1.5,1.5,1,0,76,79,78,77,77,75,0.33982774,0.363349107,0.296823153,2
england,Leicester,Brighton,9,18,2.5,2,0,2,79,74,76,74,79,76,0.215057887,0.530531105,0.254411008,1
england,Liverpool,Crystal Palace,6,19,2,1.5,0,2,85,79,80,76,81,76,0.127772441,0.68789665,0.184330909,1
england,Southampton,West Ham,7,20,1.5,1,1,3.5,76,79,75,74,77,76,0.211656636,0.540053849,0.248289515,1
england,Stoke,Arsenal,14,11,0.5,0.5,2,2,75,84,76,81,76,80,0.572448191,0.192873953,0.234677856,1
england,Swansea,Man United,15,1,0,2,4,0,76,85,74,81,75,83,0.743861481,0.083004951,0.173133568,2
england,Huddersfield,Newcastle,2,17,2,0,0,1.5,75,76,74,76,73,75,0.346590175,0.371973576,0.281436248,1
england,Tottenham,Chelsea,10,12,1.5,1,2,2,85,84,82,82,83,86,0.296543627,0.440163307,0.263293066,2
england,Man City,Everton,4,12,1.666666667,0.666666667,0.666666667,1,85,77,83,79,87,80,0.112000133,0.713524175,0.174475692,X
england,Bournemouth,Man City,18,4,0.333333333,1.666666667,1.666666667,0.666666667,76,85,75,83,75,87,0.738595743,0.093894559,0.167509698,2
england,Crystal Palace,Swansea,19,13,0,2,0.666666667,1.333333333,79,76,76,74,76,75,0.258773064,0.472194147,0.269032789,2
england,Huddersfield,Southampton,3,8,1.333333333,0,1,0.666666667,75,76,74,75,73,77,0.496721271,0.234568952,0.268709777,X
england,Man United,Leicester,1,15,3.333333333,0,1.666666667,2,85,79,81,76,83,79,0.10771011,0.715707127,0.176582763,1
england,Newcastle,West Ham,14,20,1,1,0.666666667,3.333333333,76,79,76,74,75,76,0.331510241,0.395206531,0.273283228,1
england,Watford,Brighton,7,17,1.666666667,1,0,1.333333333,78,74,75,74,77,76,0.257190126,0.473185297,0.269624577,X
england,Chelsea,Everton,6,12,2,1.333333333,0.666666667,1,84,77,82,79,86,80,0.142125224,0.646694358,0.211180418,1
england,Liverpool,Arsenal,2,16,2.666666667,1,1.333333333,2.666666667,85,84,80,81,81,80,0.318849479,0.422983834,0.258166687,1
england,Tottenham,Burnley,5,7,1.666666667,1,0.666666667,0.666666667,85,76,82,78,83,77,0.085383975,0.76011169,0.154504335,X
england,West Brom,Stoke,9,12,1,1.333333333,1.333333333,1,79,75,77,76,75,76,0.324024332,0.383622888,0.292352781,X
england,Arsenal,Bournemouth,11,19,1,1.666666667,0.333333333,2.333333333,84,76,81,75,80,75,0.134520277,0.68892186,0.176557864,1
england,Brighton,West Brom,14,9,1,1,1,1.333333333,74,79,74,77,76,75,0.365373879,0.338914184,0.295711936,1
england,Everton,Tottenham,16,5,0.333333333,2,1.666666667,1,77,85,79,82,80,83,0.503585224,0.238311882,0.258102894,2
england,Leicester,Chelsea,17,3,1,1.333333333,2,0.666666667,79,84,76,82,79,86,0.577711812,0.189961628,0.232326559,2
england,Man City,Liverpool,2,8,2.666666667,0.666666667,1.666666667,1.666666667,85,85,83,80,87,81,0.264160942,0.491353391,0.244485667,1
england,Southampton,Watford,13,4,1,1.333333333,1.333333333,0,76,78,75,75,77,77,0.196489967,0.560691067,0.242818966,2
england,Stoke,Man United,12,1,1.333333333,1,2.666666667,0.666666667,75,85,76,81,76,83,0.676035229,0.122959795,0.201004976,X
england,Burnley,Crystal Palace,7,20,1,0.666666667,0,1.333333333,76,79,78,76,77,76,0.331282321,0.384934126,0.283783553,1
england,Swansea,Newcastle,14,4,0.666666667,0.333333333,2,0.333333333,76,76,74,76,75,75,0.334138272,0.383290154,0.282571573,2
england,West Ham,Huddersfield,17,6,0.666666667,1,0.333333333,1,79,75,74,74,76,73,0.258319551,0.477139328,0.264541121,1
england,Bournemouth,Brighton,19,16,1,2,1.333333333,1,76,74,75,74,75,76,0.303823179,0.423511097,0.272665724,1
england,Crystal Palace,Southampton,20,9,0,1.333333333,0.333333333,0.666666667,79,76,76,75,76,77,0.421544219,0.303157156,0.275298625,2
england,Huddersfield,Leicester,6,15,0.333333333,1,0.666666667,1.666666667,75,79,74,76,73,79,0.459809719,0.272218638,0.267971643,X
england,Liverpool,Burnley,8,7,1.666666667,2,1,0.666666667,85,76,80,78,81,77,0.094569944,0.740139441,0.165290616,X
england,Newcastle,Stoke,4,13,2,0.333333333,1.333333333,1.666666667,76,75,76,76,75,76,0.330524209,0.387421591,0.2820542,1
england,Tottenham,Swansea,5,14,1.333333333,0.333333333,0.666666667,0.333333333,85,76,82,74,83,75,0.084622329,0.766175143,0.149202528,X
england,Watford,Man City,6,1,1.333333333,2.333333333,5.333333333,0,78,85,75,83,77,87,0.749977856,0.095851107,0.154171037,2
england,West Brom,West Ham,12,18,0.333333333,1.666666667,1.333333333,1,79,79,77,74,75,76,0.330114824,0.387690247,0.28219493,X
england,Chelsea,Arsenal,3,7,2,0.333333333,1.666666667,0,84,84,82,81,86,80,0.249288814,0.510161681,0.240549504,X
england,Man United,Everton,2,14,2.333333333,0.666666667,0.666666667,2.666666667,85,77,81,79,83,80,0.115027078,0.698297137,0.186675785,1
england,Burnley,Huddersfield,9,8,0.666666667,0.333333333,0.333333333,1,76,75,78,74,77,73,0.293702426,0.420157638,0.286139936,X
england,Everton,Bournemouth,14,19,0.666666667,2.666666667,1,2,77,76,79,75,80,75,0.203817702,0.55342309,0.242759208,1
england,Leicester,Liverpool,17,5,1.333333333,2,1.333333333,2.666666667,79,85,76,80,79,81,0.548168542,0.21591082,0.235920638,2
england,Man City,Crystal Palace,1,20,5.333333333,0,0,2.333333333,85,79,83,76,87,76,0.06087237,0.829674427,0.109453203,1
england,Southampton,Man United,11,2,0.333333333,1,2.333333333,0.666666667,76,85,75,81,77,83,0.596885382,0.168372228,0.234742389,2
england,Stoke,Chelsea,13,4,1,2.333333333,1.333333333,0.333333333,75,84,76,82,76,86,0.636113133,0.148010157,0.21587671,2
england,Swansea,Watford,18,8,0.333333333,1,1.333333333,3,76,78,74,75,75,77,0.33565187,0.38727215,0.27707598,2
england,West Ham,Tottenham,15,3,1,1,2.333333333,0.666666667,79,85,74,82,76,83,0.609191606,0.165860863,0.224947531,2
england,Brighton,Newcastle,14,9,0.666666667,1.333333333,1,1,74,76,74,76,76,75,0.38149693,0.330646295,0.287856775,1
england,Arsenal,West Brom,5,10,1.333333333,0,0.666666667,1.333333333,84,79,81,77,80,75,0.117632871,0.703303759,0.17906337,1
england,Bournemouth,Leicester,19,17,1,1,1,1.333333333,76,79,75,76,75,79,0.416393624,0.320283434,0.263322942,X
england,Chelsea,Man City,4,1,1.333333333,0.333333333,4,0,84,85,82,83,86,87,0.419655669,0.320704211,0.25964012,2
england,Huddersfield,Tottenham,11,3,0.333333333,1.666666667,2.333333333,0.666666667,75,85,74,82,73,83,0.719335667,0.102238369,0.178425964,2
england,Man United,Crystal Palace,2,20,3,0,0,3.333333333,85,79,81,76,83,76,0.065295356,0.804565283,0.130139361,1
england,Stoke,Southampton,17,11,1.333333333,4,1,1.666666667,75,76,76,75,76,77,0.419451958,0.305275877,0.275272164,1
england,West Brom,Watford,10,4,1,1.666666667,2,1.333333333,79,78,77,75,75,77,0.310483646,0.40353592,0.285980434,X
england,West Ham,Swansea,15,13,1.333333333,1.333333333,1,1,79,76,74,74,76,75,0.245697369,0.492059984,0.262242647,1
england,Arsenal,Brighton,6,14,1.666666667,0.666666667,0.666666667,1,84,74,81,74,80,76,0.09297239,0.75720428,0.14982333,1
england,Everton,Burnley,16,7,1,1,0.666666667,0.333333333,77,76,79,78,80,77,0.197001549,0.552830651,0.2501678,2
england,Newcastle,Liverpool,9,8,1,1.333333333,1.333333333,1,76,85,76,80,75,81,0.604625775,0.175463267,0.219910958,X
england,Burnley,West Ham,7,15,0.666666667,0.333333333,1.333333333,1.333333333,76,79,78,74,77,76,0.372371958,0.342907011,0.284721031,X
england,Crystal Palace,Chelsea,20,5,0.666666667,3.333333333,1.666666667,1,79,84,76,82,76,86,0.727118608,0.097741521,0.175139871,1
england,Liverpool,Man United,8,2,1.333333333,1,1.666666667,0,85,85,80,81,81,83,0.397428495,0.329604602,0.272966902,X
england,Man City,Stoke,1,17,3.666666667,0.666666667,1.666666667,3.333333333,85,75,83,76,87,76,0.065351072,0.825437233,0.109211695,1
england,Swansea,Huddersfield,15,11,1,1,0.666666667,2.333333333,76,75,74,74,75,73,0.291349644,0.423822333,0.284828023,1
england,Tottenham,Bournemouth,3,19,3,0.333333333,0.666666667,0.666666667,85,76,82,75,83,75,0.082134317,0.785883806,0.131981876,1
england,Watford,Arsenal,6,5,2,2.333333333,2.666666667,1.333333333,78,84,75,81,77,80,0.624963581,0.166040501,0.208995918,1
england,Brighton,Everton,12,18,1.333333333,1,1,2.333333333,74,77,74,79,76,80,0.441836935,0.27988412,0.278278945,X
england,Southampton,Newcastle,10,7,1.333333333,1.333333333,1.333333333,1,76,76,75,76,77,75,0.242102386,0.49793335,0.259964263,X
england,Leicester,West Brom,14,13,1,0.666666667,1,1.333333333,79,79,76,77,79,75,0.267797888,0.460040111,0.272162001,X
england,West Ham,Brighton,16,12,0.666666667,1.333333333,1.333333333,1,79,74,74,74,76,76,0.226565644,0.505575119,0.267859237,2
england,Chelsea,Watford,4,6,1.666666667,1.666666667,2,2.333333333,84,78,82,75,86,77,0.124827603,0.689756437,0.18541596,1
england,Huddersfield,Man United,13,2,0.666666667,2,0.666666667,0.666666667,75,85,74,81,73,83,0.750890497,0.082410324,0.166699179,1
england,Man City,Burnley,1,7,4.333333333,1.333333333,0.666666667,1.333333333,85,76,83,78,87,77,0.048280495,0.860086667,0.091632838,1
england,Newcastle,Crystal Palace,9,20,1,1,1.333333333,1.333333333,76,79,76,76,75,76,0.266136209,0.464332321,0.26953147,1
england,Southampton,West Brom,10,15,1.333333333,1,1,1.666666667,76,79,75,77,77,75,0.223600692,0.504931018,0.271468289,1
england,Stoke,Bournemouth,14,19,1.333333333,3,0.666666667,1,75,76,76,75,76,75,0.306191224,0.424378653,0.269430123,2
england,Swansea,Leicester,17,11,1.333333333,1.333333333,1.666666667,0.666666667,76,79,74,76,75,79,0.395115896,0.327224093,0.277660011,2
england,Everton,Arsenal,18,5,1,2.666666667,2.666666667,1.666666667,77,84,79,81,80,80,0.522862558,0.228709614,0.248427828,2
england,Tottenham,Liverpool,3,6,1.666666667,0.666666667,1.333333333,1.333333333,85,85,82,80,83,81,0.325132781,0.413602601,0.261264618,1
england,Arsenal,Swansea,5,17,2.666666667,1.666666667,1.333333333,1.333333333,84,76,81,74,80,75,0.09467582,0.764542291,0.140781889,1
england,Bournemouth,Chelsea,17,4,1,0.666666667,2,0.666666667,76,84,75,82,75,86,0.636457837,0.155839706,0.207702457,2
england,Crystal Palace,West Ham,20,18,0.666666667,1.333333333,1,3,79,79,76,74,76,76,0.341669062,0.382813717,0.275517221,X
england,Liverpool,Huddersfield,5,10,2.666666667,1.666666667,1,1.333333333,85,75,80,74,81,73,0.090902583,0.760563784,0.148533633,1
england,Man United,Tottenham,2,3,0.666666667,1,1.666666667,0.666666667,85,85,81,82,83,83,0.304035271,0.423813872,0.272150856,1
england,Watford,Stoke,9,14,1.333333333,2.666666667,1.333333333,1.333333333,78,75,75,76,77,76,0.294048958,0.4453836,0.260567442,2
england,West Brom,Man City,16,1,0.666666667,1.666666667,3,1,79,85,77,83,75,87,0.796968537,0.07069429,0.132337173,2
england,Brighton,Southampton,8,13,1.666666667,0.333333333,0.666666667,0.666666667,74,76,74,75,76,77,0.438241033,0.280805704,0.280953263,X
england,Leicester,Everton,12,15,2,1,1.666666667,3,79,77,76,79,79,80,0.307170867,0.422895705,0.269933429,1
england,Burnley,Newcastle,7,11,0.666666667,1,0.333333333,0.666666667,76,76,78,76,77,75,0.406050575,0.311022479,0.282926946,1
england,Huddersfield,West Brom,10,17,0.333333333,2.333333333,0.666666667,2.666666667,75,79,74,77,73,75,0.365514816,0.334320602,0.300164582,1
england,Newcastle,Bournemouth,11,13,0.333333333,2,1.666666667,0.333333333,76,76,76,75,75,75,0.26782797,0.467051998,0.265120032,2
england,Southampton,Burnley,14,7,0.333333333,1.666666667,1.333333333,0,76,76,75,78,77,77,0.181785538,0.56106873,0.257145733,2
england,Stoke,Leicester,15,12,1.666666667,1.333333333,1.333333333,1.333333333,75,79,76,76,76,79,0.382405417,0.34297214,0.274622443,X
england,Swansea,Brighton,19,9,0.333333333,1.666666667,1.333333333,1,76,74,74,74,75,76,0.328100562,0.383942536,0.287956902,2
england,West Ham,Liverpool,18,5,1,2.666666667,3.333333333,0.333333333,79,85,74,80,76,81,0.621264554,0.16793116,0.210804286,2
england,Chelsea,Man United,3,2,2,0,1.666666667,0.666666667,84,85,82,81,86,83,0.352500112,0.362645697,0.284854191,1
england,Everton,Watford,16,8,1.666666667,2,1.333333333,1.333333333,77,78,79,75,80,77,0.306781106,0.422269578,0.270949317,1
england,Man City,Arsenal,1,6,2.666666667,1,1.666666667,1.333333333,85,84,83,81,87,80,0.162253645,0.649956818,0.187789537,1
england,Tottenham,Crystal Palace,5,20,0.666666667,1,1.333333333,1.333333333,85,79,82,76,83,76,0.102928517,0.735892051,0.161179432,1
england,Arsenal,Tottenham,4,5,1.333333333,1,0.666666667,1,84,85,81,82,80,83,0.380631736,0.364171986,0.255196278,1
england,Bournemouth,Huddersfield,13,11,1.666666667,0,0.666666667,2,76,75,75,74,75,73,0.232920979,0.496758823,0.270320199,1
england,Burnley,Swansea,7,19,1,0.333333333,0,1,76,76,78,74,77,75,0.269877615,0.442365554,0.287756831,1
england,Crystal Palace,Everton,20,16,1.333333333,1.333333333,2,2.666666667,79,77,76,79,76,80,0.344595074,0.375098649,0.280306277,X
england,Leicester,Man City,12,1,1,1.666666667,2.333333333,0.666666667,79,85,76,83,79,87,0.751490735,0.095652074,0.152857191,2
england,Liverpool,Southampton,6,10,2.666666667,0.666666667,1.333333333,1.666666667,85,76,80,75,81,77,0.136995231,0.666656081,0.196348689,1
england,Man United,Newcastle,2,14,1.666666667,0.666666667,0.333333333,2.666666667,85,76,81,76,83,75,0.090084284,0.738972646,0.17094307,1
england,West Brom,Chelsea,17,3,0.333333333,2,2,0.333333333,79,84,77,82,75,86,0.646804948,0.136588054,0.216606998,2
england,Watford,West Ham,8,18,2.333333333,1.333333333,0.333333333,2.333333333,78,79,75,74,77,76,0.302781386,0.430770994,0.26644762,1
england,Brighton,Stoke,10,16,0.666666667,1,1,2.333333333,74,75,74,76,76,76,0.332916112,0.379180293,0.287903595,X
england,West Ham,Leicester,18,9,0.333333333,2.333333333,1,1.333333333,79,79,74,76,76,79,0.393291785,0.334322385,0.27238583,X
england,Crystal Palace,Stoke,20,16,1.333333333,1,1,2.333333333,79,75,76,76,76,76,0.284969145,0.443645146,0.27138571,1
england,Liverpool,Chelsea,5,3,2.333333333,0.333333333,2,0.333333333,85,84,80,82,81,86,0.317211468,0.423939136,0.258849396,X
england,Man United,Brighton,2,10,3,1,0.666666667,1,85,74,81,74,83,76,0.063600713,0.794742433,0.141656854,1
england,Newcastle,Watford,12,8,1,3,2.333333333,1.333333333,76,78,76,75,75,77,0.313356344,0.416610613,0.270033043,2
england,Swansea,Bournemouth,19,15,0,1,1.666666667,0.666666667,76,76,74,75,75,75,0.391944855,0.327453625,0.28060152,X
england,Tottenham,West Brom,7,17,0.666666667,1.666666667,1,2.333333333,85,79,82,77,83,75,0.085483521,0.752232312,0.162284167,X
england,Burnley,Arsenal,7,5,0.666666667,1,2.333333333,1,76,84,78,81,77,80,0.654119218,0.14427749,0.201603292,2
england,Huddersfield,Man City,16,1,0.333333333,3,2,1,75,85,74,83,73,87,0.834628728,0.051375074,0.113996198,2
england,Southampton,Everton,11,10,2,1.333333333,2.333333333,1.333333333,76,77,75,79,77,80,0.242839141,0.486320148,0.270840711,1
england,Brighton,Crystal Palace,12,18,0.333333333,2,0.666666667,0.333333333,74,79,74,76,76,76,0.366891102,0.343829375,0.289279523,X
england,Leicester,Tottenham,9,6,1.333333333,0.666666667,1,1.333333333,79,85,76,82,79,83,0.59295627,0.180393488,0.226650242,1
england,Watford,Man United,8,2,2,1.666666667,2.666666667,1,78,85,75,81,77,83,0.607362942,0.168262614,0.224374443,2
england,West Brom,Newcastle,17,15,1,1,1,2.666666667,79,76,77,76,75,75,0.324222572,0.383959783,0.291817644,X
england,Arsenal,Huddersfield,5,16,2.333333333,1,0.333333333,3,84,75,81,74,80,73,0.07260836,0.790926898,0.136464742,1
england,Bournemouth,Burnley,14,7,0.666666667,1,0.666666667,1,76,76,75,78,75,77,0.267967335,0.45777753,0.274255135,2
england,Chelsea,Swansea,3,19,1.333333333,0.666666667,0.666666667,1,84,76,82,74,86,75,0.067477673,0.79850153,0.134020797,1
england,Everton,West Ham,10,18,2.333333333,0.333333333,0.666666667,2,77,79,79,74,80,76,0.33296423,0.394229648,0.272806123,1
england,Man City,Southampton,1,11,2,1,1,1.333333333,85,76,83,75,87,77,0.07213886,0.801745814,0.126115326,1
england,Stoke,Liverpool,15,4,1,3,3,0.666666667,75,85,76,80,76,81,0.668001079,0.137735889,0.194263032,2
england,Arsenal,Man United,5,2,2.333333333,1.333333333,2.666666667,1.666666667,84,85,81,81,80,83,0.345716452,0.374526156,0.279757392,2
england,Brighton,Liverpool,13,4,0.333333333,2.333333333,3,0.666666667,74,85,74,80,76,81,0.682584481,0.123866044,0.193549475,2
england,Chelsea,Newcastle,3,16,1.333333333,0.666666667,1.666666667,2.666666667,84,76,82,76,86,75,0.088136464,0.756964302,0.154899235,1
england,Everton,Huddersfield,10,12,2.333333333,0.333333333,0.666666667,2.333333333,77,75,79,74,80,73,0.208517801,0.539669244,0.251812955,1
england,Leicester,Burnley,8,7,2,1,1,0.666666667,79,76,76,78,79,77,0.23466423,0.505150148,0.260185622,1
england,Stoke,Swansea,15,20,1,2.333333333,0.666666667,2,75,76,76,74,76,75,0.253949641,0.474461851,0.271588508,1
england,Watford,Tottenham,9,4,0.666666667,1.333333333,2.666666667,0.666666667,78,85,75,82,77,83,0.574441168,0.189443364,0.236115467,X
england,West Brom,Crystal Palace,17,18,0,0.333333333,1.333333333,1,79,79,77,76,75,76,0.346359836,0.363306397,0.290333767,X
england,Bournemouth,Southampton,14,11,1,1.333333333,1,2,76,76,75,75,75,77,0.420283308,0.299897072,0.279819619,X
england,Man City,West Ham,1,19,2.666666667,0.666666667,0.666666667,0.666666667,85,79,83,74,87,76,0.051533054,0.860181637,0.088285309,1
england,Burnley,Watford,6,9,0.666666667,0.333333333,0.666666667,1.333333333,76,78,78,75,77,77,0.344342586,0.367420622,0.288236792,1
england,Crystal Palace,Bournemouth,18,14,1.333333333,1,1,1.333333333,79,76,76,75,76,75,0.280326265,0.451211672,0.268462063,X
england,Huddersfield,Brighton,12,13,1,1.666666667,0.333333333,3,75,74,74,74,73,76,0.358607706,0.343542074,0.29785022,1
england,Newcastle,Leicester,16,8,1,2.333333333,2.666666667,1,76,79,76,76,75,79,0.379833778,0.346283019,0.273883203,2
england,Swansea,West Brom,20,19,0.666666667,2.333333333,0.333333333,1,76,79,74,77,75,75,0.363138838,0.339984152,0.29687701,1
england,Tottenham,Stoke,7,17,2.666666667,1.666666667,0.333333333,3,85,75,82,76,83,76,0.105255903,0.73665409,0.158090007,1
england,West Ham,Chelsea,15,3,1.333333333,0,1.333333333,0.666666667,79,84,74,82,76,86,0.682046595,0.120484174,0.197469231,1
england,Liverpool,Everton,4,9,1.666666667,0.333333333,1.666666667,0.666666667,85,77,80,79,81,80,0.111732946,0.718384631,0.169882423,X
england,Man United,Man City,2,1,1.333333333,1,3.333333333,0.666666667,85,85,81,83,83,87,0.47758218,0.267523284,0.254894536,2
